Time_s,AOA_deg
412.178641,-1.034467
412.183184,-1.004640
412.187726,-0.973978
412.192269,-0.942650
412.196811,-0.910829
412.201354,-0.878686
412.205896,-0.846392
412.210439,-0.814117
412.214982,-0.782033
412.219524,-0.750312
412.224067,-0.718927
412.228609,-0.686294
412.233152,-0.652289
412.237695,-0.617230
412.242237,-0.581437
412.246780,-0.545228
412.251322,-0.508921
412.255865,-0.472837
412.260407,-0.437294
412.264950,-0.402610
412.269493,-0.369105
412.274035,-0.337097
412.278578,-0.306906
412.283120,-0.278850
412.287663,-0.253248
412.292205,-0.230074
412.296748,-0.207846
412.301291,-0.186349
412.305833,-0.165577
412.310376,-0.145524
412.314918,-0.126182
412.319461,-0.107546
412.324003,-0.089610
412.328546,-0.072367
412.333089,-0.055811
412.337631,-0.039935
412.342174,-0.024734
412.346716,-0.010201
412.351259,0.003671
412.355801,0.016888
412.360344,0.029364
412.364887,0.040572
412.369429,0.050607
412.373972,0.059693
412.378514,0.068051
412.383057,0.075903
412.387599,0.083471
412.392142,0.090978
412.396685,0.098644
412.401227,0.106692
412.405770,0.115344
412.410312,0.124822
412.414855,0.135347
412.419397,0.147142
412.423940,0.160429
412.428483,0.175543
412.433025,0.195437
412.437568,0.220831
412.442110,0.251047
412.446653,0.285408
412.451195,0.323235
412.455738,0.363850
412.460281,0.406576
412.464823,0.450733
412.469366,0.495645
412.473908,0.540632
412.478451,0.585018
412.482994,0.628123
412.487536,0.669271
412.492079,0.707783
412.496621,0.743531
412.501164,0.780508
412.505706,0.819183
412.510249,0.858991
412.514792,0.899361
412.519334,0.939728
412.523877,0.979523
412.528419,1.018178
412.532962,1.055125
412.537504,1.089796
412.542047,1.121625
412.546590,1.150042
412.551132,1.174481
412.555675,1.194372
412.560217,1.209149
412.564760,1.219060
412.569302,1.228019
412.573845,1.236592
412.578388,1.244742
412.582930,1.252435
412.587473,1.259634
412.592015,1.266306
412.596558,1.272415
412.601100,1.277925
412.605643,1.282802
412.610186,1.287010
412.614728,1.290514
412.619271,1.293279
412.623813,1.295269
412.628356,1.296450
412.632898,1.296822
412.637441,1.296956
412.641984,1.297065
412.646526,1.297153
412.651069,1.297224
412.655611,1.297281
412.660154,1.297330
412.664696,1.297372
412.669239,1.297414
412.673782,1.297457
412.678324,1.297508
412.682867,1.297568
412.687409,1.297643
412.691952,1.297736
412.696494,1.297851
412.701037,1.297992
412.705580,1.298429
412.710122,1.299406
412.714665,1.300900
412.719207,1.302885
412.723750,1.305338
412.728293,1.308235
412.732835,1.311551
412.737378,1.315262
412.741920,1.319343
412.746463,1.323772
412.751005,1.328523
412.755548,1.333571
412.760091,1.338894
412.764633,1.344467
412.769176,1.350265
412.773718,1.357257
412.778261,1.367859
412.782803,1.381746
412.787346,1.398442
412.791889,1.417471
412.796431,1.438356
412.800974,1.460622
412.805516,1.483792
412.810059,1.507389
412.814601,1.530938
412.819144,1.553962
412.823687,1.575984
412.828229,1.596529
412.832772,1.615120
412.837314,1.631280
412.841857,1.645171
412.846399,1.658322
412.850942,1.670885
412.855485,1.682923
412.860027,1.694497
412.864570,1.705667
412.869112,1.716495
412.873655,1.727042
412.878197,1.737370
412.882740,1.747539
412.887283,1.757612
412.891825,1.767649
412.896368,1.777711
412.900910,1.787860
412.905453,1.798156
412.909995,1.808604
412.914538,1.818959
412.919081,1.829200
412.923623,1.839339
412.928166,1.849391
412.932708,1.859371
412.937251,1.869291
412.941793,1.879166
412.946336,1.889010
412.950879,1.898837
412.955421,1.908661
412.959964,1.918495
412.964506,1.928355
412.969049,1.938254
412.973592,1.948205
412.978134,1.958211
412.982677,1.968169
412.987219,1.978067
412.991762,1.987922
412.996304,1.997752
413.000847,2.007575
413.005390,2.017408
413.009932,2.027270
413.014475,2.037179
413.019017,2.047151
413.023560,2.057205
413.028102,2.067358
413.032645,2.077629
413.037188,2.088035
413.041730,2.098594
413.046273,2.109333
413.050815,2.120484
413.055358,2.132080
413.059900,2.144031
413.064443,2.156252
413.068986,2.168653
413.073528,2.181148
413.078071,2.193649
413.082613,2.206067
413.087156,2.218316
413.091698,2.230309
413.096241,2.241956
413.100784,2.253171
413.105326,2.263865
413.109869,2.273953
413.114411,2.283348
413.118954,2.292404
413.123496,2.301376
413.128039,2.310232
413.132582,2.318940
413.137124,2.327465
413.141667,2.335777
413.146209,2.343842
413.150752,2.351627
413.155294,2.359099
413.159837,2.366227
413.164380,2.372976
413.168922,2.379315
413.173465,2.385211
413.178007,2.390631
413.182550,2.395543
413.187092,2.400168
413.191635,2.404841
413.196178,2.409514
413.200720,2.414134
413.205263,2.418649
413.209805,2.423006
413.214348,2.427152
413.218890,2.431036
413.223433,2.434605
413.227976,2.437805
413.232518,2.440586
413.237061,2.442894
413.241603,2.444676
413.246146,2.445881
413.250689,2.446456
413.255231,2.446498
413.259774,2.446498
413.264316,2.446497
413.268859,2.446496
413.273401,2.446494
413.277944,2.446492
413.282487,2.446489
413.287029,2.446486
413.291572,2.446482
413.296114,2.446479
413.300657,2.446474
413.305199,2.446469
413.309742,2.446464
413.314285,2.446459
413.318827,2.446453
413.323370,2.446414
413.327912,2.445997
413.332455,2.445134
413.336997,2.443854
413.341540,2.442190
413.346083,2.440170
413.350625,2.437825
413.355168,2.435187
413.359710,2.432285
413.364253,2.429150
413.368795,2.425813
413.373338,2.422305
413.377881,2.418655
413.382423,2.414894
413.386966,2.411053
413.391508,2.407162
413.396051,2.402885
413.400593,2.397937
413.405136,2.392343
413.409679,2.386127
413.414221,2.379312
413.418764,2.371922
413.423306,2.363982
413.427849,2.355514
413.432391,2.346545
413.436934,2.337096
413.441477,2.327192
413.446019,2.316858
413.450562,2.306117
413.455104,2.294992
413.459647,2.283509
413.464189,2.271370
413.468732,2.257646
413.473275,2.242389
413.477817,2.225728
413.482360,2.207790
413.486902,2.188701
413.491445,2.168590
413.495988,2.147582
413.500530,2.125806
413.505073,2.103388
413.509615,2.080456
413.514158,2.057137
413.518700,2.033557
413.523243,2.009845
413.527786,1.986128
413.532328,1.962518
413.536871,1.938408
413.541413,1.913461
413.545956,1.887735
413.550498,1.861291
413.555041,1.834187
413.559584,1.806484
413.564126,1.778242
413.568669,1.749520
413.573211,1.720377
413.577754,1.690874
413.582296,1.661071
413.586839,1.631026
413.591382,1.600799
413.595924,1.570451
413.600467,1.540041
413.605009,1.509583
413.609552,1.478858
413.614094,1.447822
413.618637,1.416469
413.623180,1.384794
413.627722,1.352790
413.632265,1.320451
413.636807,1.287772
413.641350,1.254747
413.645892,1.221369
413.650435,1.187634
413.654978,1.153535
413.659520,1.119066
413.664063,1.084221
413.668605,1.048994
413.673148,1.013381
413.677690,0.977386
413.682233,0.941023
413.686776,0.904278
413.691318,0.867137
413.695861,0.829585
413.700403,0.791608
413.704946,0.753192
413.709488,0.714323
413.714031,0.674986
413.718574,0.635168
413.723116,0.594853
413.727659,0.554028
413.732201,0.512679
413.736744,0.470790
413.741287,0.428349
413.745829,0.385338
413.750372,0.341314
413.754914,0.296047
413.759457,0.249687
413.763999,0.202381
413.768542,0.154276
413.773085,0.105521
413.777627,0.056265
413.782170,0.006653
413.786712,-0.043164
413.791255,-0.093040
413.795797,-0.142826
413.800340,-0.192375
413.804883,-0.241538
413.809425,-0.290168
413.813968,-0.338116
413.818510,-0.385245
413.823053,-0.431811
413.827595,-0.478022
413.832138,-0.523927
413.836681,-0.569573
413.841223,-0.615008
413.845766,-0.660282
413.850308,-0.705442
413.854851,-0.750536
413.859393,-0.795613
413.863936,-0.840722
413.868479,-0.885909
413.873021,-0.931224
413.877564,-0.976715
413.882106,-1.022430
413.886649,-1.068417
413.891191,-1.114686
413.895734,-1.160823
413.900277,-1.206763
413.904819,-1.252582
413.909362,-1.298355
413.913904,-1.344155
413.918447,-1.390059
413.922989,-1.436141
413.927532,-1.482477
413.932075,-1.529140
413.936617,-1.576207
413.941160,-1.623752
413.945702,-1.671850
413.950245,-1.720575
413.954787,-1.770004
413.959330,-1.820210
413.963873,-1.871317
413.968415,-1.923709
413.972958,-1.977321
413.977500,-2.031992
413.982043,-2.087559
413.986586,-2.143862
413.991128,-2.200737
413.995671,-2.258022
414.000213,-2.315555
414.004756,-2.373175
414.009298,-2.430719
414.013841,-2.488024
414.018384,-2.544929
414.022926,-2.601272
414.027469,-2.656891
414.032011,-2.711623
414.036554,-2.765697
414.041096,-2.821991
414.045639,-2.880582
414.050182,-2.940813
414.054724,-3.002026
414.059267,-3.063561
414.063809,-3.124761
414.068352,-3.184968
414.072894,-3.243523
414.077437,-3.299768
414.081980,-3.353044
414.086522,-3.402694
414.091065,-3.448060
414.095607,-3.488482
414.100150,-3.523303
414.104692,-3.551864
414.109235,-3.574410
414.113778,-3.595776
414.118320,-3.616657
414.122863,-3.636907
414.127405,-3.656379
414.131948,-3.674925
414.136490,-3.692398
414.141033,-3.708651
414.145576,-3.723537
414.150118,-3.736908
414.154661,-3.748617
414.159203,-3.758517
414.163746,-3.766461
414.168288,-3.772301
414.172831,-3.775890
414.177374,-3.777080
414.181916,-3.772975
414.186459,-3.761551
414.191001,-3.743601
414.195544,-3.719917
414.200086,-3.691291
414.204629,-3.658518
414.209172,-3.622389
414.213714,-3.583697
414.218257,-3.543235
414.222799,-3.501795
414.227342,-3.460171
414.231885,-3.419155
414.236427,-3.379539
414.240970,-3.342117
414.245512,-3.307639
414.250055,-3.274029
414.254597,-3.239813
414.259140,-3.205071
414.263683,-3.169885
414.268225,-3.134335
414.272768,-3.098501
414.277310,-3.062464
414.281853,-3.026304
414.286395,-2.990101
414.290938,-2.953937
414.295481,-2.917891
414.300023,-2.882044
414.304566,-2.846477
414.309108,-2.811270
414.313651,-2.776506
414.318193,-2.742297
414.322736,-2.708584
414.327279,-2.675261
414.331821,-2.642220
414.336364,-2.609353
414.340906,-2.576554
414.345449,-2.543716
414.349991,-2.510730
414.354534,-2.477490
414.359077,-2.443889
414.363619,-2.409819
414.368162,-2.375173
414.372704,-2.339844
414.377247,-2.303724
414.381789,-2.266714
414.386332,-2.228860
414.390875,-2.190244
414.395417,-2.150929
414.399960,-2.110980
414.404502,-2.070461
414.409045,-2.029434
414.413587,-1.987963
414.418130,-1.946112
414.422673,-1.903944
414.427215,-1.861523
414.431758,-1.818913
414.436300,-1.776177
414.440843,-1.733379
414.445385,-1.690582
414.449928,-1.647651
414.454471,-1.603749
414.459013,-1.558945
414.463556,-1.513437
414.468098,-1.467423
414.472641,-1.421101
414.477184,-1.374669
414.481726,-1.328326
414.486269,-1.282268
414.490811,-1.236694
414.495354,-1.191802
414.499896,-1.147790
414.504439,-1.104856
414.508982,-1.063197
414.513524,-1.023013
414.518067,-0.984056
414.522609,-0.945601
414.527152,-0.907651
414.531694,-0.870227
414.536237,-0.833349
414.540780,-0.797040
414.545322,-0.761318
414.549865,-0.726206
414.554407,-0.691724
414.558950,-0.657893
414.563492,-0.624733
414.568035,-0.592266
414.572578,-0.560513
414.577120,-0.529493
414.581663,-0.499229
414.586205,-0.469394
414.590748,-0.439638
414.595290,-0.410063
414.599833,-0.380775
414.604376,-0.351880
414.608918,-0.323482
414.613461,-0.295687
414.618003,-0.268601
414.622546,-0.242328
414.627088,-0.216975
414.631631,-0.192645
414.636174,-0.169445
414.640716,-0.147480
414.645259,-0.126856
414.649801,-0.107676
414.654344,-0.089267
414.658886,-0.070899
414.663429,-0.052700
414.667972,-0.034796
414.672514,-0.017313
414.677057,-0.000377
414.681599,0.015885
414.686142,0.031347
414.690684,0.045882
414.695227,0.059365
414.699770,0.071668
414.704312,0.082666
414.708855,0.092232
414.713397,0.100240
414.717940,0.106563
414.722483,0.111713
414.727025,0.116705
414.731568,0.121528
414.736110,0.126154
414.740653,0.130551
414.745195,0.134691
414.749738,0.138544
414.754281,0.142080
414.758823,0.145270
414.763366,0.148084
414.767908,0.150492
414.772451,0.152466
414.776993,0.153974
414.781536,0.154988
414.786079,0.155477
414.790621,0.155050
414.795164,0.152330
414.799706,0.147354
414.804249,0.140311
414.808791,0.131387
414.813334,0.120773
414.817877,0.108657
414.822419,0.095227
414.826962,0.080671
414.831504,0.065180
414.836047,0.048941
414.840589,0.032142
414.845132,0.014973
414.849675,-0.002378
414.854217,-0.019723
414.858760,-0.036910
414.863302,-0.055503
414.867845,-0.076262
414.872387,-0.098996
414.876930,-0.123516
414.881473,-0.149632
414.886015,-0.177156
414.890558,-0.205896
414.895100,-0.235665
414.899643,-0.266272
414.904185,-0.297527
414.908728,-0.329241
414.913271,-0.361225
414.917813,-0.393288
414.922356,-0.425242
414.926898,-0.456897
414.931441,-0.488268
414.935983,-0.520187
414.940526,-0.552740
414.945069,-0.585897
414.949611,-0.619626
414.954154,-0.653897
414.958696,-0.688680
414.963239,-0.723942
414.967782,-0.759653
414.972324,-0.795784
414.976867,-0.832301
414.981409,-0.869176
414.985952,-0.906377
414.990494,-0.943873
414.995037,-0.981634
414.999580,-1.019629
415.004122,-1.058052
415.008665,-1.097201
415.013207,-1.137008
415.017750,-1.177404
415.022292,-1.218318
415.026835,-1.259681
415.031378,-1.301422
415.035920,-1.343470
415.040463,-1.385756
415.045005,-1.428209
415.049548,-1.470760
415.054090,-1.513337
415.058633,-1.555871
415.063176,-1.598292
415.067718,-1.640529
415.072261,-1.682513
415.076803,-1.724655
415.081346,-1.767274
415.085888,-1.810270
415.090431,-1.853541
415.094974,-1.896988
415.099516,-1.940509
415.104059,-1.984004
415.108601,-2.027372
415.113144,-2.070513
415.117686,-2.113326
415.122229,-2.155710
415.126772,-2.197565
415.131314,-2.238790
415.135857,-2.279285
415.140399,-2.318948
415.144942,-2.357711
415.149484,-2.396468
415.154027,-2.435539
415.158570,-2.474748
415.163112,-2.513916
415.167655,-2.552865
415.172197,-2.591418
415.176740,-2.629397
415.181282,-2.666624
415.185825,-2.702922
415.190368,-2.738112
415.194910,-2.772016
415.199453,-2.804458
415.203995,-2.835259
415.208538,-2.864240
415.213081,-2.891226
415.217623,-2.916408
415.222166,-2.941982
415.226708,-2.968063
415.231251,-2.994317
415.235793,-3.020412
415.240336,-3.046015
415.244879,-3.070792
415.249421,-3.094412
415.253964,-3.116540
415.258506,-3.136845
415.263049,-3.154993
415.267591,-3.170652
415.272134,-3.183488
415.276677,-3.193169
415.281219,-3.199361
415.285762,-3.201733
415.290304,-3.200090
415.294847,-3.194681
415.299389,-3.185808
415.303932,-3.173775
415.308475,-3.158884
415.313017,-3.141439
415.317560,-3.121741
415.322102,-3.100095
415.326645,-3.076801
415.331187,-3.052164
415.335730,-3.026487
415.340273,-3.000071
415.344815,-2.973220
415.349358,-2.946237
415.353900,-2.919424
415.358443,-2.890942
415.362985,-2.857797
415.367528,-2.820523
415.372071,-2.779701
415.376613,-2.735913
415.381156,-2.689741
415.385698,-2.641765
415.390241,-2.592568
415.394783,-2.542731
415.399326,-2.492837
415.403869,-2.443466
415.408411,-2.395199
415.412954,-2.348620
415.417496,-2.304309
415.422039,-2.262814
415.426581,-2.222563
415.431124,-2.182484
415.435667,-2.142641
415.440209,-2.103097
415.444752,-2.063915
415.449294,-2.025159
415.453837,-1.986892
415.458380,-1.949179
415.462922,-1.912083
415.467465,-1.875666
415.472007,-1.839994
415.476550,-1.805128
415.481092,-1.771133
415.485635,-1.738073
415.490178,-1.705955
415.494720,-1.673748
415.499263,-1.641214
415.503805,-1.608589
415.508348,-1.576104
415.512890,-1.543996
415.517433,-1.512496
415.521976,-1.481839
415.526518,-1.452258
415.531061,-1.423988
415.535603,-1.397262
415.540146,-1.372314
415.544688,-1.349377
415.549231,-1.328686
415.553774,-1.310474
415.558316,-1.294845
415.562859,-1.280282
415.567401,-1.266292
415.571944,-1.252889
415.576486,-1.240088
415.581029,-1.227903
415.585572,-1.216347
415.590114,-1.205434
415.594657,-1.195179
415.599199,-1.185594
415.603742,-1.176695
415.608284,-1.168495
415.612827,-1.161008
415.617370,-1.154248
415.621912,-1.148228
415.626455,-1.142953
415.630997,-1.137960
415.635540,-1.133028
415.640082,-1.128198
415.644625,-1.123512
415.649168,-1.119011
415.653710,-1.114737
415.658253,-1.110731
415.662795,-1.107034
415.667338,-1.103690
415.671880,-1.100738
415.676423,-1.098221
415.680966,-1.096179
415.685508,-1.094656
415.690051,-1.093692
415.694593,-1.093328
415.699136,-1.093530
415.703679,-1.094190
415.708221,-1.095272
415.712764,-1.096743
415.717306,-1.098568
415.721849,-1.100714
415.726391,-1.103145
415.730934,-1.105828
415.735477,-1.108728
415.740019,-1.111812
415.744562,-1.115044
415.749104,-1.118391
415.753647,-1.121818
415.758189,-1.125292
415.762732,-1.128777
415.767275,-1.132287
415.771817,-1.136005
415.776360,-1.139981
415.780902,-1.144242
415.785445,-1.148820
415.789987,-1.153741
415.794530,-1.159037
415.799073,-1.164735
415.803615,-1.170865
415.808158,-1.177455
415.812700,-1.184536
415.817243,-1.192137
415.821785,-1.200285
415.826328,-1.209011
415.830871,-1.218344
415.835413,-1.228428
415.839956,-1.241333
415.844498,-1.257594
415.849041,-1.276918
415.853583,-1.299013
415.858126,-1.323587
415.862669,-1.350348
415.867211,-1.379006
415.871754,-1.409266
415.876296,-1.440838
415.880839,-1.473430
415.885381,-1.506750
415.889924,-1.540505
415.894467,-1.574404
415.899009,-1.608155
415.903552,-1.641467
415.908094,-1.674596
415.912637,-1.709586
415.917179,-1.746452
415.921722,-1.784956
415.926265,-1.824855
415.930807,-1.865912
415.935350,-1.907885
415.939892,-1.950536
415.944435,-1.993623
415.948978,-2.036907
415.953520,-2.080148
415.958063,-2.123107
415.962605,-2.165542
415.967148,-2.207215
415.971690,-2.247886
415.976233,-2.287313
415.980776,-2.326992
415.985318,-2.370033
415.989861,-2.415724
415.994403,-2.463230
415.998946,-2.511714
416.003488,-2.560341
416.008031,-2.608277
416.012574,-2.654684
416.017116,-2.698728
416.021659,-2.739574
416.026201,-2.776385
416.030744,-2.808326
416.035286,-2.834562
416.039829,-2.854257
416.044372,-2.866576
416.048914,-2.870685
416.053457,-2.869426
416.057999,-2.865903
416.062542,-2.860276
416.067084,-2.852703
416.071627,-2.843343
416.076170,-2.832356
416.080712,-2.819900
416.085255,-2.806134
416.089797,-2.791218
416.094340,-2.775309
416.098882,-2.758567
416.103425,-2.741152
416.107968,-2.723221
416.112510,-2.704934
416.117053,-2.686451
416.121595,-2.665368
416.126138,-2.639411
416.130680,-2.609156
416.135223,-2.575181
416.139766,-2.538064
416.144308,-2.498384
416.148851,-2.456717
416.153393,-2.413642
416.157936,-2.369736
416.162478,-2.325578
416.167021,-2.281746
416.171564,-2.238816
416.176106,-2.197368
416.180649,-2.157979
416.185191,-2.121195
416.189734,-2.085458
416.194277,-2.049692
416.198819,-2.013969
416.203362,-1.978361
416.207904,-1.942939
416.212447,-1.907777
416.216989,-1.872944
416.221532,-1.838514
416.226075,-1.804559
416.230617,-1.771150
416.235160,-1.738359
416.239702,-1.706258
416.244245,-1.674920
416.248787,-1.644415
416.253330,-1.614759
416.257873,-1.584828
416.262415,-1.554368
416.266958,-1.523643
416.271500,-1.492918
416.276043,-1.462458
416.280585,-1.432529
416.285128,-1.403394
416.289671,-1.375320
416.294213,-1.348571
416.298756,-1.323412
416.303298,-1.300108
416.307841,-1.278924
416.312383,-1.260126
416.316926,-1.243977
416.321469,-1.230617
416.326011,-1.218091
416.330554,-1.205737
416.335096,-1.193658
416.339639,-1.181958
416.344181,-1.170741
416.348724,-1.160112
416.353267,-1.150174
416.357809,-1.141032
416.362352,-1.132789
416.366894,-1.125550
416.371437,-1.119418
416.375979,-1.114498
416.380522,-1.110893
416.385065,-1.108708
416.389607,-1.108048
416.394150,-1.109058
416.398692,-1.111714
416.403235,-1.115898
416.407777,-1.121492
416.412320,-1.128377
416.416863,-1.136435
416.421405,-1.145547
416.425948,-1.155596
416.430490,-1.166463
416.435033,-1.178029
416.439576,-1.190176
416.444118,-1.202786
416.448661,-1.215741
416.453203,-1.228923
416.457746,-1.242212
416.462288,-1.256178
416.466831,-1.272524
416.471374,-1.291157
416.475916,-1.311880
416.480459,-1.334493
416.485001,-1.358800
416.489544,-1.384602
416.494086,-1.411700
416.498629,-1.439897
416.503172,-1.468995
416.507714,-1.498796
416.512257,-1.529101
416.516799,-1.559712
416.521342,-1.590432
416.525884,-1.621062
416.530427,-1.651427
416.534970,-1.683299
416.539512,-1.717607
416.544055,-1.753954
416.548597,-1.791945
416.553140,-1.831184
416.557682,-1.871275
416.562225,-1.911822
416.566768,-1.952431
416.571310,-1.992705
416.575853,-2.032247
416.580395,-2.070664
416.584938,-2.107559
416.589480,-2.142535
416.594023,-2.175199
416.598566,-2.205153
416.603108,-2.232290
416.607651,-2.259538
416.612193,-2.287474
416.616736,-2.315729
416.621278,-2.343936
416.625821,-2.371729
416.630364,-2.398741
416.634906,-2.424603
416.639449,-2.448949
416.643991,-2.471413
416.648534,-2.491626
416.653076,-2.509222
416.657619,-2.523834
416.662162,-2.535094
416.666704,-2.542636
416.671247,-2.546092
416.675789,-2.544779
416.680332,-2.537879
416.684875,-2.525830
416.689417,-2.509129
416.693960,-2.488275
416.698502,-2.463768
416.703045,-2.436107
416.707587,-2.405791
416.712130,-2.373319
416.716673,-2.339189
416.721215,-2.303901
416.725758,-2.267954
416.730300,-2.231847
416.734843,-2.196079
416.739385,-2.161148
416.743928,-2.125890
416.748471,-2.086722
416.753013,-2.043989
416.757556,-1.998222
416.762098,-1.949955
416.766641,-1.899722
416.771183,-1.848056
416.775726,-1.795489
416.780269,-1.742555
416.784811,-1.689786
416.789354,-1.637717
416.793896,-1.586880
416.798439,-1.537808
416.802981,-1.491034
416.807524,-1.447079
416.812067,-1.404821
416.816609,-1.363253
416.821152,-1.322341
416.825694,-1.282053
416.830237,-1.242356
416.834779,-1.203219
416.839322,-1.164609
416.843865,-1.126494
416.848407,-1.088841
416.852950,-1.051618
416.857492,-1.014792
416.862035,-0.978332
416.866577,-0.942205
416.871120,-0.906378
416.875663,-0.870801
416.880205,-0.835070
416.884748,-0.799146
416.889290,-0.763176
416.893833,-0.727302
416.898375,-0.691672
416.902918,-0.656429
416.907461,-0.621718
416.912003,-0.587685
416.916546,-0.554475
416.921088,-0.522232
416.925631,-0.491101
416.930174,-0.461228
416.934716,-0.432758
416.939259,-0.405835
416.943801,-0.380479
416.948344,-0.355477
416.952886,-0.330603
416.957429,-0.305998
416.961972,-0.281807
416.966514,-0.258169
416.971057,-0.235229
416.975599,-0.213128
416.980142,-0.192008
416.984684,-0.172012
416.989227,-0.153281
416.993770,-0.135959
416.998312,-0.120187
417.002855,-0.106108
417.007397,-0.093864
417.011940,-0.083490
417.016482,-0.073626
417.021025,-0.063891
417.025568,-0.054366
417.030110,-0.045136
417.034653,-0.036283
417.039195,-0.027892
417.043738,-0.020046
417.048280,-0.012828
417.052823,-0.006323
417.057366,-0.000612
417.061908,0.004219
417.066451,0.008088
417.070993,0.010911
417.075536,0.012605
417.080078,0.013080
417.084621,0.011805
417.089164,0.008576
417.093706,0.003530
417.098249,-0.003191
417.102791,-0.011448
417.107334,-0.021102
417.111876,-0.032013
417.116419,-0.044040
417.120962,-0.057046
417.125504,-0.070889
417.130047,-0.085430
417.134589,-0.100529
417.139132,-0.116047
417.143674,-0.131844
417.148217,-0.147780
417.152760,-0.164572
417.157302,-0.184368
417.161845,-0.207039
417.166387,-0.232321
417.170930,-0.259947
417.175473,-0.289653
417.180015,-0.321172
417.184558,-0.354240
417.189100,-0.388590
417.193643,-0.423958
417.198185,-0.460077
417.202728,-0.496682
417.207271,-0.533508
417.211813,-0.570289
417.216356,-0.606760
417.220898,-0.642657
417.225441,-0.679230
417.229983,-0.717560
417.234526,-0.757406
417.239069,-0.798525
417.243611,-0.840675
417.248154,-0.883613
417.252696,-0.927099
417.257239,-0.970889
417.261781,-1.014742
417.266324,-1.058415
417.270867,-1.101666
417.275409,-1.144254
417.279952,-1.185935
417.284494,-1.226469
417.289037,-1.265612
417.293579,-1.303262
417.298122,-1.342545
417.302665,-1.384304
417.307207,-1.427816
417.311750,-1.472357
417.316292,-1.517206
417.320835,-1.561639
417.325377,-1.604935
417.329920,-1.646369
417.334463,-1.685219
417.339005,-1.720762
417.343548,-1.752277
417.348090,-1.779039
417.352633,-1.800327
417.357175,-1.815416
417.361718,-1.823586
417.366261,-1.824523
417.370803,-1.821145
417.375346,-1.814390
417.379888,-1.804533
417.384431,-1.791849
417.388973,-1.776613
417.393516,-1.759100
417.398059,-1.739586
417.402601,-1.718344
417.407144,-1.695650
417.411686,-1.671779
417.416229,-1.647005
417.420772,-1.621605
417.425314,-1.595852
417.429857,-1.570022
417.434399,-1.543915
417.438942,-1.513976
417.443484,-1.479808
417.448027,-1.441894
417.452570,-1.400713
417.457112,-1.356749
417.461655,-1.310481
417.466197,-1.262392
417.470740,-1.212962
417.475282,-1.162673
417.479825,-1.112006
417.484368,-1.061444
417.488910,-1.011466
417.493453,-0.962554
417.497995,-0.915190
417.502538,-0.869060
417.507080,-0.822181
417.511623,-0.774572
417.516166,-0.726400
417.520708,-0.677830
417.525251,-0.629025
417.529793,-0.580152
417.534336,-0.531374
417.538878,-0.482858
417.543421,-0.434767
417.547964,-0.387267
417.552506,-0.340523
417.557049,-0.294699
417.561591,-0.249961
417.566134,-0.206473
417.570676,-0.163919
417.575219,-0.121890
417.579762,-0.080377
417.584304,-0.039376
417.588847,0.001121
417.593389,0.041121
417.597932,0.080629
417.602474,0.119654
417.607017,0.158200
417.611560,0.196276
417.616102,0.233886
417.620645,0.271039
417.625187,0.307741
417.629730,0.343998
417.634272,0.379820
417.638815,0.415346
417.643358,0.450622
417.647900,0.485612
417.652443,0.520279
417.656985,0.554587
417.661528,0.588499
417.666070,0.621981
417.670613,0.654994
417.675156,0.687503
417.679698,0.719472
417.684241,0.750864
417.688783,0.781643
417.693326,0.811772
417.697869,0.841216
417.702411,0.869940
417.706954,0.897974
417.711496,0.925381
417.716039,0.952211
417.720581,0.978516
417.725124,1.004344
417.729667,1.029748
417.734209,1.054778
417.738752,1.079484
417.743294,1.103918
417.747837,1.128130
417.752379,1.152170
417.756922,1.176090
417.761465,1.199939
417.766007,1.223770
417.770550,1.247633
417.775092,1.271578
417.779635,1.295570
417.784177,1.319554
417.788720,1.343473
417.793263,1.367271
417.797805,1.390891
417.802348,1.414278
417.806890,1.437375
417.811433,1.460125
417.815975,1.482473
417.820518,1.504363
417.825061,1.525737
417.829603,1.546541
417.834146,1.566717
417.838688,1.586220
417.843231,1.605277
417.847773,1.624001
417.852316,1.642394
417.856859,1.660456
417.861401,1.678187
417.865944,1.695589
417.870486,1.712662
417.875029,1.729407
417.879571,1.745824
417.884114,1.761914
417.888657,1.777679
417.893199,1.793118
417.897742,1.808233
417.902284,1.823024
417.906827,1.837494
417.911369,1.851795
417.915912,1.865989
417.920455,1.880041
417.924997,1.893916
417.929540,1.907581
417.934082,1.920999
417.938625,1.934137
417.943168,1.946959
417.947710,1.959431
417.952253,1.971518
417.956795,1.983185
417.961338,1.994398
417.965880,2.005122
417.970423,2.015322
417.974966,2.024963
417.979508,2.034212
417.984051,2.043239
417.988593,2.052038
417.993136,2.060603
417.997678,2.068926
418.002221,2.077000
418.006764,2.084821
418.011306,2.092380
418.015849,2.099670
418.020391,2.106687
418.024934,2.113421
418.029476,2.119868
418.034019,2.126021
418.038562,2.131872
418.043104,2.137415
418.047647,2.142691
418.052189,2.147792
418.056732,2.152725
418.061274,2.157492
418.065817,2.162099
418.070360,2.166549
418.074902,2.170845
418.079445,2.174992
418.083987,2.178994
418.088530,2.182855
418.093072,2.186578
418.097615,2.190167
418.102158,2.193627
418.106700,2.196960
418.111243,2.200172
418.115785,2.203309
418.120328,2.206555
418.124870,2.209888
418.129413,2.213260
418.133956,2.216622
418.138498,2.219927
418.143041,2.223128
418.147583,2.226175
