curve_id,Time_s,Height_km,z_m,ne_m3,original_label
t408_0_h47km,4.080000e+02,4.700000e+01,9.125349e-03,3.037621e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,9.191977e-03,3.051963e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,9.258605e-03,3.066372e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,9.325233e-03,3.080849e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,9.391861e-03,3.095395e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,9.458489e-03,3.110009e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,9.525117e-03,3.124693e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,9.591745e-03,3.139445e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,9.658373e-03,3.154268e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,9.725001e-03,3.169160e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,9.791629e-03,3.184123e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,9.858257e-03,3.199156e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,9.924885e-03,3.214260e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,9.991513e-03,3.229435e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.005814e-02,3.244683e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.012477e-02,3.260002e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.019140e-02,3.275393e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.025803e-02,3.290857e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.032465e-02,3.306395e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.039128e-02,3.322005e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.045791e-02,3.337689e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.052454e-02,3.353448e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.059117e-02,3.369280e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.065779e-02,3.385188e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.072442e-02,3.401170e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.079105e-02,3.417228e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.085768e-02,3.433362e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.092431e-02,3.449572e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.099093e-02,3.465859e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.105756e-02,3.482222e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.112419e-02,3.498663e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.119082e-02,3.515181e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.125745e-02,3.531777e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.132407e-02,3.548452e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.139070e-02,3.565205e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.145733e-02,3.582038e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.152396e-02,3.598950e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.159059e-02,3.615941e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.165721e-02,3.633013e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.172384e-02,3.650166e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.179047e-02,3.667399e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.185710e-02,3.684713e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.192373e-02,3.702094e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.199035e-02,3.719481e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.205698e-02,3.736770e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.212361e-02,3.753942e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.219024e-02,3.771094e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.225687e-02,3.788304e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.232350e-02,3.805592e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.239012e-02,3.822958e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.245675e-02,3.840403e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.252338e-02,3.857928e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.259001e-02,3.875533e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.265664e-02,3.893219e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.272326e-02,3.910985e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.278989e-02,3.928832e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.285652e-02,3.946761e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.292315e-02,3.964771e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.298978e-02,3.982864e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.305640e-02,4.001039e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.312303e-02,4.019297e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.318966e-02,4.037638e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.325629e-02,4.056063e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.332292e-02,4.074572e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.338954e-02,4.093166e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.345617e-02,4.111845e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.352280e-02,4.130608e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.358943e-02,4.149458e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.365606e-02,4.168393e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.372268e-02,4.187415e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.378931e-02,4.206523e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.385594e-02,4.225719e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.392257e-02,4.245003e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.398920e-02,4.264374e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.405582e-02,4.283834e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.412245e-02,4.303382e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.418908e-02,4.323020e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.425571e-02,4.342747e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.432234e-02,4.362565e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.438896e-02,4.382473e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.445559e-02,4.402471e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.452222e-02,4.422561e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.458885e-02,4.442743e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.465548e-02,4.463017e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.472211e-02,4.483383e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.478873e-02,4.503842e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.485536e-02,4.524395e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.492199e-02,4.545041e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.498862e-02,4.565781e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.505525e-02,4.586597e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.512187e-02,4.607262e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.518850e-02,4.626750e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.525513e-02,4.643464e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.532176e-02,4.657253e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.538839e-02,4.669658e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.545501e-02,4.681809e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.552164e-02,4.693969e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.558827e-02,4.706160e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.565490e-02,4.718383e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.572153e-02,4.730637e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.578815e-02,4.742924e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.585478e-02,4.755242e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.592141e-02,4.767592e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.598804e-02,4.779974e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.605467e-02,4.792388e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.612129e-02,4.804835e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.618792e-02,4.817314e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.625455e-02,4.829825e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.632118e-02,4.842369e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.638781e-02,4.854945e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.645443e-02,4.867554e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.652106e-02,4.880196e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.658769e-02,4.892871e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.665432e-02,4.905578e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.672095e-02,4.918319e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.678757e-02,4.931092e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.685420e-02,4.943899e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.692083e-02,4.956739e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.698746e-02,4.969613e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.705409e-02,4.982520e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.712071e-02,4.995460e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.718734e-02,5.008434e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.725397e-02,5.021442e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.732060e-02,5.034483e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.738723e-02,5.047558e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.745386e-02,5.060668e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.752048e-02,5.073811e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.758711e-02,5.086989e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.765374e-02,5.100200e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.772037e-02,5.113447e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.778700e-02,5.126750e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.785362e-02,5.140365e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.792025e-02,5.155427e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.798688e-02,5.173582e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.805351e-02,5.194844e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.812014e-02,5.217600e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.818676e-02,5.240734e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.825339e-02,5.263992e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.832002e-02,5.287353e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.838665e-02,5.310819e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.845328e-02,5.334388e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.851990e-02,5.358062e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.858653e-02,5.381841e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.865316e-02,5.405726e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.871979e-02,5.429717e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.878642e-02,5.453814e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.885304e-02,5.478018e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.891967e-02,5.502330e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.898630e-02,5.526749e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.905293e-02,5.551277e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.911956e-02,5.575914e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.918618e-02,5.600660e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.925281e-02,5.625516e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.931944e-02,5.650482e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.938607e-02,5.675559e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.945270e-02,5.700747e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.951932e-02,5.726047e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.958595e-02,5.751459e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.965258e-02,5.776985e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.971921e-02,5.802623e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.978584e-02,5.828375e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.985247e-02,5.854242e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.991909e-02,5.880223e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,1.998572e-02,5.906319e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.005235e-02,5.932532e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.011898e-02,5.958860e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.018561e-02,5.985306e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.025223e-02,6.011869e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.031886e-02,6.038550e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.038549e-02,6.065348e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.045212e-02,6.092245e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.051875e-02,6.118990e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.058537e-02,6.144481e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.065200e-02,6.167102e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.071863e-02,6.186829e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.078526e-02,6.205245e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.085189e-02,6.223443e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.091851e-02,6.241674e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.098514e-02,6.259957e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.105177e-02,6.278294e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.111840e-02,6.296685e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.118503e-02,6.315130e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.125165e-02,6.333628e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.131828e-02,6.352181e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.138491e-02,6.370788e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.145154e-02,6.389450e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.151817e-02,6.408166e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.158479e-02,6.426937e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.165142e-02,6.445763e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.171805e-02,6.464645e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.178468e-02,6.483581e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.185131e-02,6.502573e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.191793e-02,6.521621e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.198456e-02,6.540724e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.205119e-02,6.559884e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.211782e-02,6.579099e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.218445e-02,6.598371e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.225107e-02,6.617700e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.231770e-02,6.637084e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.238433e-02,6.656526e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.245096e-02,6.676025e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.251759e-02,6.695581e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.258422e-02,6.715194e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.265084e-02,6.734864e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.271747e-02,6.754592e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.278410e-02,6.774378e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.285073e-02,6.794222e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.291736e-02,6.814124e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.298398e-02,6.834084e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.305061e-02,6.854103e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.311724e-02,6.874180e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.318387e-02,6.894317e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.325050e-02,6.914512e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.331712e-02,6.934766e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.338375e-02,6.955080e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.345038e-02,6.975453e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.351701e-02,6.995886e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.358364e-02,7.016379e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.365026e-02,7.036931e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.371689e-02,7.057544e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.378352e-02,7.078218e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.385015e-02,7.098952e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.391678e-02,7.119746e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.398340e-02,7.140602e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.405003e-02,7.161518e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.411666e-02,7.182496e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.418329e-02,7.203536e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.424992e-02,7.224637e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.431654e-02,7.245799e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.438317e-02,7.267021e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.444980e-02,7.288250e+17,Time (Hight)=408.0 s (47 km)
t408_0_h47km,4.080000e+02,4.700000e+01,2.451643e-02,7.309036e+17,Time (Hight)=408.0 s (47 km)
